id,label,type,group,note,start_time,end_time,timecodes
ref_literatura_como_experiencia_de_la_palabra_frente_a_la_instrumentalizacion_escolar,Literatura como experiencia de la palabra frente a la instrumentalización escolar,reference,Didácticas,"Recuerda que en los años ochenta se combatía una literatura excesivamente escolarizada y orientada a enseñar contenidos concretos, reivindicando la lectura como experiencia estética de la palabra.",00:30:52,00:32:47,00:30:52-00:32:47
ref_elogio_de_la_dificultad_y_expansion_de_la_potencia_lectora,Elogio de la dificultad y expansión de la potencia lectora,reference,Didácticas,"Sostiene que el placer lector no siempre está en la facilidad: enfrentarse a textos exigentes, releer y esforzarse puede ampliar la calidad y la potencia de lectura.",00:32:40,00:34:30,00:32:40-00:34:30
ref_lector_emancipado_y_calidad_de_la_mediacion,Lector emancipado y calidad de la mediación,reference,Didácticas,"Relaciona al lector emancipado con la capacidad de hacer preguntas al texto y afirma que una buena mediación puede volver productivo incluso un libro deficiente, mientras una mala puede neutralizar uno excelente.",00:34:31,00:35:35,00:34:31-00:35:35
ref_lectura_intensiva_e_interdisciplinar_a_partir_de_veladuras,Lectura intensiva e interdisciplinar a partir de Veladuras,reference,Didácticas,"Describe una experiencia escolar en la que Veladuras funcionó como eje para investigar pintura, psiquiatría y otros campos, defendiendo la intensidad de lectura por encima de la cantidad de libros.",00:36:15,00:38:26,00:36:15-00:38:26
ref_diversidad_linguistica_frente_al_castellano_neutro,Diversidad lingüística frente al castellano neutro,reference,Didácticas,"Cuestiona la presión editorial hacia una lengua universalizada o neutra y defiende que niños y mediadores afronten las particularidades léxicas mediante explicación, investigación y diccionario.",00:56:32,00:59:58,00:56:32-00:59:58
ref_acercamiento_de_el_pais_de_juan_al_aula,Acercamiento de El país de Juan al aula,reference,Didácticas,"Ante una pregunta de futuros docentes, propone leer El país de Juan y observar qué provoca en cada contexto, tanto por semejanza con la experiencia del alumnado como por acceso a una realidad diferente.",01:15:27,01:16:34,01:15:27-01:16:34
ref_el_buen_libro_como_experiencia_que_permanece,El buen libro como experiencia que permanece,reference,Didácticas,"Define un buen libro como aquel que toca al lector y permanece en la memoria, frente a textos intercambiables que se olvidan poco después de ser leídos.",01:17:04,01:19:05,01:17:04-01:19:05
ref_literatura_infantil_y_juvenil_con_fronteras_porosas,Literatura infantil y juvenil con fronteras porosas,reference,Didácticas,"Considera la LIJ un campo editorial, de estudio y de lectores, pero rechaza fronteras rígidas por edades y reclama margen para que docentes, bibliotecarios y mediadores construyan itinerarios singulares.",01:19:51,01:24:33,01:19:51-01:24:33
ref_literatura_como_resistencia_a_la_uniformizacion,Literatura como resistencia a la uniformización,reference,Didácticas,"Defiende la literatura y el arte como espacios de libertad, disidencia y aprendizaje del otro frente a la uniformización de los relatos, del pensamiento y de las emociones.",01:25:01,01:27:58,01:25:01-01:27:58
ref_darcy_ribeiro,Darcy Ribeiro,reference,Culturales,Recupera una formulación del antropólogo y escritor brasileño Darcy Ribeiro sobre escribir para mirar el mundo desde los ojos de los demás.,00:10:55,00:11:14,00:10:55-00:11:14
ref_marguerite_duras,Marguerite Duras,reference,Culturales,La menciona como una de las grandes escritoras que llevaba a sus encuentros con mujeres escasamente alfabetizadas para generar conversación y reflexión sobre la experiencia.,00:24:37,00:25:26,00:24:37-00:25:26
ref_william_shakespeare_y_emily_dickinson,William Shakespeare y Emily Dickinson,reference,Culturales,"Los utiliza como ejemplos de la capacidad de la literatura para crear encuentros entre lectores actuales y voces alejadas por siglo, género, cultura o experiencia.",00:25:55,00:26:21,00:25:55-00:26:21
ref_graciela_montes_el_placer_de_leer,Graciela Montes — «El placer de leer»,reference,Culturales,Presenta a Graciela Montes como un faro de la LIJ argentina y recupera su reflexión sobre el placer de leer y la posterior revisión crítica de esa fórmula cuando se convirtió en cliché.,00:31:43,00:32:47,00:31:43-00:32:47
ref_jacques_ranciere_el_espectador_emancipado,Jacques Rancière — El espectador emancipado,reference,Culturales,"Relaciona su elogio de la dificultad con la idea de emancipación del lector en Jacques Rancière, capaz de pensar y hacer estallar el texto para producir nuevas lecturas.",00:34:31,00:34:50,00:34:31-00:34:50
ref_krzysztof_kieslowski,Krzysztof Kieślowski,reference,Culturales,Recuerda una película de Kieślowski construida sobre distintas posibilidades a partir de tomar o perder un tren; esa estructura inspiró la multiplicidad narrativa de El vestido.,00:45:04,00:45:36,00:45:04-00:45:36
ref_carson_mccullers_la_balada_del_cafe_triste,Carson McCullers — La balada del café triste,reference,Culturales,"La relectura de La balada del café triste le proporcionó la solución formal —un acercamiento progresivo o «zoom»— que necesitaba para comenzar La niña, el corazón y la casa.",00:52:15,00:52:51,00:52:15-00:52:51
ref_pierre_bourdieu,Pierre Bourdieu,reference,Culturales,Menciona a Bourdieu al reconocer posteriormente en su pensamiento que la riqueza y el capital pueden adoptar formas no exclusivamente económicas.,01:07:52,01:08:06,01:07:52-01:08:06
ref_norma_aleandro,Norma Aleandro,reference,Culturales,Recuerda una reflexión de la actriz Norma Aleandro sobre el temblor antes de salir a escena y la relaciona con la inseguridad que considera necesaria en la creación.,01:12:27,01:13:07,01:12:27-01:13:07
ref_henri_cartier_bresson,Henri Cartier-Bresson,reference,Culturales,"Recupera una idea de Cartier-Bresson sobre poner mirada, cabeza y corazón en una misma mira para explicar que la creación no puede reducirse a técnica o racionalidad.",01:13:08,01:13:53,01:13:08-01:13:53
ref_leon_tolstoi_pinta_tu_aldea_y_pintaras_el_mundo,León Tolstói — «Pinta tu aldea y pintarás el mundo»,reference,Culturales,"La cita de Tolstói sintetiza para Andruetto una poética que parte de lo pequeño, local y concreto para alcanzar una experiencia de alcance más amplio.",01:14:17,01:15:13,01:14:17-01:15:13
ref_marina_colasanti,Marina Colasanti,reference,Culturales,"Recuerda a Marina Colasanti y su estrategia de publicar relatos breves primero en volumen para adultos y después en ediciones ilustradas infantiles, ejemplo de fronteras editoriales permeables.",01:21:37,01:22:27,01:21:37-01:22:27
ref_julio_cortazar_historias_de_cronopios_y_de_famas,Julio Cortázar — Historias de cronopios y de famas,reference,Culturales,Menciona la edición infantil ilustrada de un texto de Historias de cronopios y de famas para mostrar cómo el formato editorial puede desplazar un texto hacia nuevos lectores.,01:22:46,01:23:24,01:22:46-01:23:24
ref_veladuras,Veladuras,reference,Propia obra,Explica que Veladuras adopta la voz de una narradora con conflicto psíquico y un castellano del noroeste argentino; más adelante comenta una intensa experiencia escolar de mediación del libro.,00:09:40,00:11:14,00:09:40-00:11:14; 00:35:39-00:38:26
ref_stefano,Stefano,reference,Propia obra,"Cuenta que no concibió Stefano como novela juvenil; la editora Canela la situó en una colección joven y, tras un fracaso inicial de ventas, la mediación docente reactivó su circulación.",00:13:58,00:16:44,00:13:58-00:16:44
ref_una_lectora_de_provincia,Una lectora de provincia,reference,Propia obra,Relaciona Una lectora de provincia con una identidad abierta y periférica: transforma el hecho de vivir y escribir fuera de Buenos Aires en una posición de enunciación propia.,00:16:50,00:21:00,00:16:50-00:21:00
ref_la_lectura_otra_revolucion,"La lectura, otra revolución",reference,Propia obra,"La entrevista recupera este volumen de ensayos y, en particular, su elogio de la dificultad como reflexión sobre lectura, escuela, placer y formación del lector literario.",00:29:49,00:33:57,00:29:49-00:33:57
ref_el_vestido,El vestido,reference,Propia obra,Explica que El vestido nació de una escena contada por una amiga y de la estructura de posibilidades de una película de Kieślowski; la obra termina narrando tres desarrollos posibles de una misma situación.,00:39:49,00:40:00,00:39:49-00:40:00; 00:43:38-00:46:35
ref_el_pais_de_juan,El país de Juan,reference,Propia obra,Describe la escritura de El país de Juan durante la crisis argentina de 2001: una historia inicialmente vinculada a un reloj terminó narrando el empobrecimiento con tono de cuento maravilloso.,00:46:36,00:50:03,00:46:36-00:50:03; 01:15:27-01:16:34
ref_la_nina_el_corazon_y_la_casa,"La niña, el corazón y la casa",reference,Propia obra,Cuenta que una situación observada veinte años antes permaneció sin forma hasta que una relectura de Carson McCullers le proporcionó el enfoque narrativo para escribir la novela.,00:50:03,00:52:51,00:50:03-00:52:51; 01:05:25-01:06:30
ref_leccion_de_piano,Lección de piano,reference,Propia obra,Explica el origen de este cuento en una anécdota contada por un técnico de internet sobre un hombre que volvía a abrir un piano después de veinte años; la escritura surge al interrogar las razones de esa escena.,01:08:27,01:10:23,01:08:27-01:10:23
ref_el_arte_de_narrar,El arte de narrar,reference,Propia obra,Menciona El arte de narrar como un libro de ensayos donde incorporó su reflexión sobre la diversidad del español y la necesidad de sostener sus distintos matices.,00:56:56,00:57:45,00:56:56-00:57:45
ref_hacia_una_literatura_sin_adjetivos,Hacia una literatura sin adjetivos,reference,Propia obra,La entrevista recupera su ensayo para discutir las categorías infantil y juvenil; Andruetto insiste en que la literatura desborda esas clasificaciones y que las fronteras deben ser porosas.,01:19:16,01:24:33,01:19:16-01:24:33
ref_poetica_de_la_forma_antes_que_del_tema,Poética de la forma antes que del tema,reference,Propia obra,"Afirma que, al comenzar a escribir, su principal preocupación no es el contenido o el tema sino encontrar la forma adecuada; su mirada social aparece inevitablemente porque forma parte de su experiencia.",00:41:13,00:43:38,00:41:13-00:43:38
ref_escritura_por_preguntas_y_busqueda_de_la_voz_narrativa,Escritura por preguntas y búsqueda de la voz narrativa,reference,Propia obra,"Describe su proceso creativo como una sucesión de preguntas sobre personajes, punto de vista, tono y relación con los hechos; encontrar quién cuenta es para ella la decisión más difícil.",00:45:43,00:46:35,00:45:43-00:46:35; 00:49:23-00:50:01; 01:09:34-01:10:23
ref_oralidad_y_escucha_del_sonido_de_la_escritura,Oralidad y escucha del sonido de la escritura,reference,Propia obra,"En El país de Juan y en su escritura en general, relee en voz alta, corrige y escucha atentamente la música de la lengua como parte fundamental del proceso de composición.",00:48:41,00:49:08,00:48:41-00:49:08
ref_escritura_ligada_al_deseo_y_no_a_la_produccion,Escritura ligada al deseo y no a la producción,reference,Propia obra,"Rechaza escribir por obligación o convertirse en productora de libros: ha preferido vivir de la docencia para preservar la escritura como deseo, riesgo y relación viva con el lenguaje.",00:52:56,00:53:58,00:52:56-00:53:58; 00:55:17-00:56:29; 01:10:23-01:12:07
ref_dictadura_ostracismo_y_recuperacion_democratica,"Dictadura, ostracismo y recuperación democrática",reference,Biográficas,Recuerda los años de dictadura como un periodo de ostracismo y sitúa su recomienzo profesional y cultural en la llamada primavera democrática argentina de mediados de los ochenta.,00:04:39,00:06:44,00:04:39-00:06:44
ref_comienzo_de_la_maternidad_y_entrada_en_la_lij,Comienzo de la maternidad y entrada en la LIJ,reference,Biográficas,"Vincula su acercamiento a la literatura infantil y juvenil con el comienzo de su maternidad, el deseo de contribuir a la educación y el encuentro con una antigua profesora.",00:05:37,00:06:44,00:05:37-00:06:44
ref_ascendencia_piamontesa,Ascendencia piamontesa,reference,Biográficas,"Explica que desciende de inmigrantes piamonteses por ambas ramas familiares, aunque rechaza convertir ese origen en una identidad cerrada o excluyente.",00:17:55,00:19:05,00:17:55-00:19:05
ref_cordoba_provincia_y_posicion_periferica,"Córdoba, provincia y posición periférica",reference,Biográficas,"Se define como escritora provinciana de Córdoba y recuerda las dificultades de construir reconocimiento literario fuera de Buenos Aires, convirtiendo esa periferia en una posición de libertad.",00:18:56,00:21:58,00:18:56-00:21:58
ref_estudios_de_letras_y_militancia_cultural_en_los_anos_setenta,Estudios de Letras y militancia cultural en los años setenta,reference,Biográficas,"Estudió Letras entre 1971 y 1975, en un clima político intenso, y recuerda el dilema entre continuar la carrera o abandonar los estudios para dedicarse a la alfabetización y la intervención social.",00:23:00,00:24:04,00:23:00-00:24:04
ref_infancia_en_un_barrio_pobre_y_hogar_lector,Infancia en un barrio pobre y hogar lector,reference,Biográficas,Creció en un barrio muy modesto donde su casa era prácticamente la única con libros; sus padres eran lectores y otros niños acudían allí para consultar atlas y enciclopedias.,00:41:53,00:42:48,00:41:53-00:42:48
ref_precariedad_insilio_y_jefatura_de_hogar,"Precariedad, insilio y jefatura de hogar",reference,Biográficas,"Enumera experiencias que conformaron su mirada: ser hija de inmigrantes, vivir precariedad económica, atravesar un exilio interno durante la dictadura, ser jefa de hogar y madre de dos hijas.",00:42:49,00:43:15,00:42:49-00:43:15
ref_marido_preso_politico_y_reloj_de_juventud,Marido preso político y reloj de juventud,reference,Biográficas,"El origen inicial de El país de Juan se vincula con el reloj que su marido, antiguo preso político de la dictadura, compró a los quince años con su primer trabajo y conservó toda la vida.",00:47:18,00:47:58,00:47:18-00:47:58
ref_docencia_como_sustento_y_libertad_para_escribir,Docencia como sustento y libertad para escribir,reference,Biográficas,"Explica que vivió durante muchos años de la docencia, la mediación y los talleres para liberar su escritura de la obligación económica de producir libros.",00:55:17,00:56:29,00:55:17-00:56:29
