id,label,type,group,note,start_time,end_time,timecodes
ref_geoffrey_chaucer_la_mujer_de_bath,Geoffrey Chaucer — la Mujer de Bath,reference,Culturales,Comprueba la antigüedad de la historia de Lady Ragnell al reconocer la misma pregunta y respuesta en el relato de la Mujer de Bath de Chaucer.,00:24:51,00:25:35,00:24:51-00:25:35
ref_black_beauty_belleza_negra,Black Beauty / Belleza negra,reference,Culturales,Recuerda Black Beauty como el primer libro sin ilustraciones que leyó sola y como una experiencia decisiva de identificación y relectura durante la infancia.,00:53:09,00:55:20,00:53:09-00:55:20; 00:57:31-00:57:51
ref_revista_del_pato_donald,Revista del Pato Donald,reference,Culturales,La recuerda como una de sus lecturas habituales antes de comenzar a leer libros extensos sin ilustraciones.,00:53:09,00:53:46,00:53:09-00:53:46
ref_coleccion_robin_hood,Colección Robin Hood,reference,Culturales,Sitúa la colección Robin Hood como un núcleo esencial de las lecturas infantiles de su generación.,00:55:20,00:55:38,00:55:20-00:55:38
ref_louisa_may_alcott,Louisa May Alcott,reference,Culturales,Menciona los libros de Louisa May Alcott entre las obras de la colección Robin Hood que más leyó y disfrutó durante la infancia.,00:55:25,00:55:43,00:55:25-00:55:43
ref_bomba_el_nino_de_la_selva,"Bomba, el niño de la selva",reference,Culturales,"Recuerda Bomba, el niño de la selva entre las aventuras que marcaron sus lecturas infantiles.",00:55:25,00:55:45,00:55:25-00:55:45
ref_principe_valiente,Príncipe Valiente,reference,Culturales,Incluye Príncipe Valiente entre las narraciones de aventura que disfrutaba especialmente de niña.,00:55:25,00:55:48,00:55:25-00:55:48
ref_rodolfo_walsh_antologia_del_cuento_extrano,Rodolfo Walsh — Antología del cuento extraño,reference,Culturales,Descubrió hacia los diez años la Antología del cuento extraño compilada por Rodolfo Walsh y la considera su gran puerta de entrada al cuento fantástico universal.,00:55:53,00:56:54,00:55:53-00:56:54
ref_pearl_s_buck_la_buena_tierra,Pearl S. Buck — La buena tierra,reference,Culturales,"Recuerda La buena tierra, de Pearl S. Buck, como el primer libro «de grandes» que leyó, alrededor de los once años.",00:56:54,00:57:23,00:56:54-00:57:23
ref_mitologia_griega,Mitología griega,reference,Culturales,La mitología griega fue una pasión de infancia que más tarde pudo convertir en materia de un libro encargado por una editorial.,01:10:37,01:13:47,01:10:37-01:13:47
ref_hesiodo_teogonia,Hesíodo — Teogonía,reference,Culturales,"Al preparar su libro sobre mitología griega pudo consultar con facilidad la Teogonía de Hesíodo, obra que había buscado durante años en librerías especializadas.",01:12:12,01:13:16,01:12:12-01:13:16
ref_la_batalla_entre_los_elefantes_y_los_cocodrilos,La batalla entre los elefantes y los cocodrilos,reference,Propia obra,"Identifica este relato, inicialmente contado a sus hijas, como su primer libro infantil y recuerda que tuvo que ampliarlo para adaptarlo al formato de la colección editorial.",00:08:53,00:09:28,00:08:53-00:09:28
ref_el_arbol_de_la_mujer_dragon_y_otros_cuentos,El árbol de la mujer dragón y otros cuentos,reference,Propia obra,"Explica la génesis de la recopilación de cuentos tradicionales protagonizados por mujeres, su investigación, los problemas editoriales iniciales y la elección final del título.",00:15:05,00:17:10,00:15:05-00:17:10; 00:20:28-00:22:49; 00:23:55-00:25:35
ref_cabras_mujeres_y_mulas,"Cabras, mujeres y mulas",reference,Propia obra,Presenta este libro para adultos como una investigación sobre la misoginia en el folclore y recuerda la dificultad que tuvieron algunas lectoras para interpretar críticamente el material recopilado.,00:17:10,00:19:07,00:17:10-00:19:07
ref_reescritura_documentada_de_cuentos_tradicionales,Reescritura documentada de cuentos tradicionales,reference,Propia obra,"Describe su trabajo con relatos populares como una combinación de investigación, oficio y reescritura, dejando siempre visible la tradición y la cultura de procedencia.",00:16:01,00:17:05,00:16:01-00:17:05; 00:20:28-00:21:00
ref_la_suenera,La sueñera,reference,Propia obra,"La entrevista recuerda La sueñera entre sus libros de microrrelatos y Shua señala que, pese a considerarlo un buen libro, necesitó muchos años para encontrar el reconocimiento que después alcanzó la microficción.",00:00:59,00:01:13,00:00:59-00:01:13; 01:14:22-01:15:06
ref_ritmo_de_escritura_segun_el_genero,Ritmo de escritura según el género,reference,Propia obra,"Explica que una novela o un libro de cuentos avanza a menudo a una página diaria, mientras que para el microrrelato se fija como objetivo diez textos al mes; ambos procesos pueden ser lentos.",00:35:37,00:37:03,00:35:37-00:37:03
ref_la_novela_como_primer_borrador_magma,La novela como primer borrador «magma»,reference,Propia obra,"En la novela prioriza avanzar hasta completar un primer borrador todavía informe, aunque la historia cambie, y conserva un archivo de ideas para registrar modificaciones futuras y retroactivas.",00:59:10,01:00:56,00:59:10-01:00:56
ref_reescritura_y_lectores_de_confianza,Reescritura y lectores de confianza,reference,Propia obra,"Reescribe reiteradamente antes de publicar y hace leer los manuscritos a personas de confianza; más que seguir consejos concretos, atiende las zonas problemáticas que varios lectores detectan.",01:00:43,01:02:16,01:00:43-01:02:16
ref_microrrelato_como_laboratorio_de_reescritura,Microrrelato como laboratorio de reescritura,reference,Propia obra,"Valora que la brevedad del microrrelato permite escribir, borrar, modificar y pulir intensamente un texto en pocas horas, a diferencia de la incertidumbre prolongada de una novela.",01:02:19,01:03:08,01:02:19-01:03:08
ref_digestion_de_emociones_antes_de_convertirlas_en_literatura,Digestión de emociones antes de convertirlas en literatura,reference,Propia obra,Afirma que las emociones y experiencias intensas necesitan tiempo de elaboración antes de poder transformarse en material literario.,00:42:57,00:44:21,00:42:57-00:44:21
ref_realidad_combinacion_y_transformacion_como_fuente_de_ficcion,"Realidad, combinación y transformación como fuente de ficción",reference,Propia obra,Recuerda que de joven creía que un escritor debía inventarlo todo; al comenzar a narrar descubrió que su literatura crecía cuando tomaba elementos de la realidad y los combinaba o transformaba.,00:45:36,00:48:44,00:45:36-00:48:44
ref_literatura_popular_como_alimento_del_microrrelato,Literatura popular como alimento del microrrelato,reference,Propia obra,"Distingue el trabajo de adaptación folclórica de la invención propia, pero reconoce que los cuentos populares se filtran de manera constante, especialmente en sus microrrelatos.",00:49:27,00:51:29,00:49:27-00:51:29
ref_su_primera_zanahoria_y_los_limites_de_la_comunicacion_con_el_ilustrador,Su primera zanahoria y los límites de la comunicación con el ilustrador,reference,Propia obra,Utiliza Su primera zanahoria para ejemplificar cómo una decisión gráfica puede alterar el sentido narrativo cuando autor e ilustrador no pueden comunicarse durante el proceso editorial.,01:05:15,01:07:03,01:05:15-01:07:03
ref_escritura_por_encargo_como_estimulo_creativo,Escritura por encargo como estímulo creativo,reference,Propia obra,"Defiende los encargos editoriales cuando le interesan, porque pueden proporcionarle ideas que ella no habría concebido por sí sola.",01:09:47,01:10:57,01:09:47-01:10:57
ref_dioses_y_heroes_de_la_mitologia_griega,Dioses y héroes de la mitología griega,reference,Propia obra,"Explica que el encargo le permitió escribir el libro de mitos griegos que habría querido leer de niña, organizando una cronología coherente; terminó convirtiéndose en su mayor éxito de ventas.",01:10:37,01:14:05,01:10:37-01:14:05
ref_publicidad_maternidad_y_entrada_en_la_literatura_infantil,"Publicidad, maternidad y entrada en la literatura infantil",reference,Biográficas,Cuenta que ya escribía para adultos y trabajaba en publicidad cuando el nacimiento de sus hijas y una propuesta editorial hicieron posible abandonar progresivamente la publicidad y profesionalizarse en la LIJ.,00:06:14,00:08:58,00:06:14-00:08:58
ref_sus_hijas_como_primeras_destinatarias_de_relatos,Sus hijas como primeras destinatarias de relatos,reference,Biográficas,Sus hijas fueron las primeras oyentes de algunos relatos y también el contexto en el que constató que buena parte de la literatura infantil disponible le resultaba excesivamente suave.,00:07:56,00:09:28,00:07:56-00:09:28; 00:13:58-00:14:43
ref_de_la_maquina_de_escribir_al_ordenador,De la máquina de escribir al ordenador,reference,Biográficas,"Desde que entró en publicidad a los diecinueve años dejó de escribir a mano; trabajó con máquina de escribir y en 1991 incorporó el ordenador, que transformó definitivamente su práctica.",00:31:27,00:32:28,00:31:27-00:32:28
ref_rutina_matutina_y_espacio_domestico_de_trabajo,Rutina matutina y espacio doméstico de trabajo,reference,Biográficas,"Describe una rutina de escritura concentrada por las mañanas en el antiguo dormitorio de una de sus hijas, convertido en oficina, y reserva las tardes para tareas menos creativas.",00:32:32,00:33:33,00:32:32-00:33:33
ref_pensamiento_creativo_fuera_del_escritorio,Pensamiento creativo fuera del escritorio,reference,Biográficas,"Aunque escribe en un horario delimitado, reconoce que la novela continúa trabajando mentalmente durante todo el día y recuerda incluso caminar por la calle ensayando diálogos en voz alta.",00:33:36,00:35:31,00:33:36-00:35:31
ref_escritura_desde_la_escuela_primaria_y_primeros_poemas,Escritura desde la escuela primaria y primeros poemas,reference,Biográficas,"Recuerda que comenzó a escribir siendo muy pequeña, durante la escuela primaria, y que durante años se dedicó principalmente a la poesía porque creía no saber inventar historias.",00:45:36,00:46:35,00:45:36-00:46:35
ref_primeros_relatos_para_revistas_femeninas_a_los_diecinueve_anos,Primeros relatos para revistas femeninas a los diecinueve años,reference,Biográficas,Alrededor de los diecinueve años comenzó a escribir pequeños relatos para revistas femeninas y descubrió que podía construir narrativa a partir de elementos tomados de la realidad.,00:46:32,00:48:44,00:46:32-00:48:44
ref_biblioteca_familiar_y_descubrimiento_del_cuento_fantastico,Biblioteca familiar y descubrimiento del cuento fantástico,reference,Biográficas,En la biblioteca de unos tíos encontró la Antología del cuento extraño y vivió ese hallazgo como una experiencia tan decisiva como su descubrimiento inicial de la lectura.,00:55:53,00:56:54,00:55:53-00:56:54
